CPU_Utilization,Disk_IO_Rate,Downtime (Hours),Log_ID,Memory_Utilization,Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Server_Cluster_x,Server_ID,Timestamp,Uptime (Hours),Network_Throughput_MBps,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Server_Cluster_y,Admin_Email,Admin_Phone,Anomaly_Flag
56.5,54.86,6.97,Station2_LOG01398,38.99,14.3,3.84,CL-10,SRV014,2025-08-01 14:19:00,769.89,9.07,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
67.05,29.25,0.45,Station2_LOG01399,62.74,2.48,19.94,CL-1,SRV050,2025-08-01 07:44:00,893.62,11.21,host-050,10.0.187.128,Linux,Singapore,Alice,CL-1,alice@xyzcorp.com,+1-202-531-6896,Normal
88.06,21.66,0.85,Station2_LOG01400,74.97,29.92,7.62,CL-2,SRV045,2025-08-01 09:35:00,668.32,18.77,host-045,10.0.248.214,Linux,New York,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,High Load
60.98,17.32,1.06,Station2_LOG01401,40.69,26.46,21.0,CL-2,SRV019,2025-08-01 19:23:00,466.93,23.73,host-019,10.0.37.201,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
58.33,44.26,0.99,Station2_LOG01402,35.68,11.93,18.39,CL-1,SRV023,2025-08-02 09:35:00,964.12,15.16,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
58.59,43.45,0.96,Station2_LOG01403,45.29,28.24,5.56,CL-1,SRV008,2025-08-01 12:41:00,956.2,16.9,host-008,10.0.121.33,Linux,New York,Bob,CL-1,bob@xyzcorp.com,+1-202-691-4215,Normal
34.36,46.55,2.11,Station2_LOG01404,56.99,24.16,18.89,CL-5,SRV067,2025-08-02 14:25:00,292.39,21.525,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,Normal
27.04,13.18,3.87,Station2_LOG01405,50.28,24.77,24.94,CL-10,SRV014,2025-08-01 03:08:00,828.2,24.855,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
35.12,36.75,6.99,Station2_LOG01406,26.93,3.24,0.55,CL-2,SRV071,2025-08-01 22:52:00,298.11,1.895,host-071,10.0.214.19,Linux,Frankfurt,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
85.35,48.66,5.7,Station2_LOG01407,33.46,25.54,21.94,CL-3,SRV005,2025-08-01 14:51:00,713.54,23.740000000000002,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,High Load
21.22,26.24,4.85,Station2_LOG01408,62.63,11.71,11.5,CL-4,SRV081,2025-08-01 23:41:00,278.42,11.605,host-081,10.0.91.217,Windows,London,Ethan,CL-4,ethan@xyzcorp.com,+1-202-853-1213,Normal
69.01,14.9,6.83,Station2_LOG01409,86.27,16.12,2.09,CL-4,SRV056,2025-08-02 16:15:00,845.08,9.105,host-056,10.0.140.244,Windows,New York,George,CL-4,george@xyzcorp.com,+1-202-749-4405,Normal
86.25,17.96,1.61,Station2_LOG01410,0.0,9.08,0.0,CL-9,SRV054,2025-08-01 01:38:00,391.03,4.54,host-054,10.0.204.57,Windows,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,High Load
64.67,27.11,2.17,Station2_LOG01411,30.16,26.98,23.41,CL-2,SRV013,2025-08-01 19:30:00,664.94,25.195,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
50.96,34.32,0.21,Station2_LOG01412,64.88,2.39,22.86,CL-9,SRV066,2025-08-01 00:28:00,570.39,12.625,host-066,10.0.248.134,Linux,Frankfurt,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
63.42,22.63,1.05,Station2_LOG01413,39.84,19.62,23.5,CL-1,SRV070,2025-08-02 08:15:00,884.88,21.560000000000002,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
26.21,55.91,8.07,Station2_LOG01414,56.57,22.61,14.28,CL-2,SRV029,2025-08-01 05:31:00,188.7,18.445,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,Normal
41.57,43.0,9.35,Station2_LOG01415,85.07,16.87,11.49,CL-2,SRV019,2025-08-01 13:24:00,771.48,14.18,host-019,10.0.37.201,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
51.52,61.15,6.49,Station2_LOG01416,60.78,0.88,8.37,CL-10,SRV014,2025-08-01 21:18:00,823.24,4.625,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
24.15,22.49,2.25,Station2_LOG01417,69.16,24.82,12.06,CL-2,SRV013,2025-08-02 05:32:00,242.52,18.44,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
27.05,56.83,0.64,Station2_LOG01418,0.0,4.85,4.27,CL-3,SRV074,2025-08-02 22:56:00,328.68,4.56,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
88.63,61.87,8.52,Station2_LOG01419,33.9,6.62,8.1,CL-4,SRV032,2025-08-02 14:22:00,995.36,7.359999999999999,host-032,10.0.47.156,Linux,New York,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,High Load
93.7,57.51,9.72,Station2_LOG01420,53.06,14.05,8.91,CL-2,SRV019,2025-08-02 07:07:00,492.58,11.48,host-019,10.0.37.201,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,High Load
64.9,20.94,3.43,Station2_LOG01421,22.29,8.08,13.78,CL-9,SRV020,2025-08-02 23:59:00,790.67,10.93,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
76.08,23.46,5.21,Station2_LOG01422,57.02,14.11,3.59,CL-7,SRV027,2025-08-01 19:22:00,496.44,8.85,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
62.46,17.21,4.69,Station2_LOG01423,49.94,9.79,10.29,CL-5,SRV067,2025-08-02 00:54:00,895.37,10.04,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,Normal
57.76,34.92,6.43,Station2_LOG01424,52.35,4.18,5.08,CL-9,SRV020,2025-08-01 21:48:00,172.4,4.63,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
94.04,63.91,4.26,Station2_LOG01425,75.09,7.94,1.54,CL-6,SRV017,2025-08-01 00:47:00,276.44,4.74,host-017,10.0.188.240,Windows,Mumbai,Ethan,CL-6,ethan@xyzcorp.com,+1-202-853-1213,High Load
65.87,63.42,9.06,Station2_LOG01426,73.91,21.49,13.07,CL-10,SRV041,2025-08-02 21:09:00,353.4,17.28,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
18.62,64.2,3.68,Station2_LOG01427,51.3,4.43,10.35,CL-1,SRV008,2025-08-02 15:29:00,377.98,7.39,host-008,10.0.121.33,Linux,New York,Bob,CL-1,bob@xyzcorp.com,+1-202-691-4215,Normal
71.8,51.26,5.21,Station2_LOG01428,28.07,13.75,17.12,CL-4,SRV086,2025-08-02 18:21:00,380.41,15.435,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,Normal
35.66,77.3,5.91,Station2_LOG01429,35.26,23.56,6.08,CL-2,SRV091,2025-08-01 23:24:00,334.78,14.82,host-091,10.0.22.9,Windows,London,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
25.75,0.0,3.54,Station2_LOG01430,84.28,2.49,19.21,CL-9,SRV020,2025-08-02 19:58:00,305.05,10.850000000000001,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
25.93,40.51,6.74,Station2_LOG01431,20.13,3.8,2.17,CL-2,SRV026,2025-08-01 02:38:00,712.71,2.985,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
40.68,0.0,6.0,Station2_LOG01432,0.0,20.49,16.81,CL-3,SRV074,2025-08-02 22:59:00,540.42,18.65,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
15.23,21.6,5.94,Station2_LOG01433,63.09,4.52,21.52,CL-7,SRV027,2025-08-01 10:05:00,135.0,13.02,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
67.06,61.52,1.27,Station2_LOG01434,85.98,7.01,19.0,CL-4,SRV010,2025-08-02 21:55:00,916.21,13.004999999999999,host-010,10.0.44.34,Linux,London,Charlie,CL-4,charlie@xyzcorp.com,+1-202-817-1167,Normal
20.15,16.92,7.84,Station2_LOG01435,52.19,23.11,6.37,CL-1,SRV089,2025-08-02 06:01:00,863.5,14.74,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
56.7,0.0,6.34,Station2_LOG01436,44.66,8.56,2.19,CL-3,SRV005,2025-08-01 21:05:00,754.0,5.375,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
29.91,5.6,2.65,Station2_LOG01437,31.34,24.36,3.85,CL-4,SRV006,2025-08-01 13:53:00,794.4,14.105,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,Normal
53.14,33.2,1.86,Station2_LOG01438,88.16,12.58,0.82,CL-6,SRV034,2025-08-01 23:09:00,803.71,6.7,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,Normal
15.79,18.14,7.97,Station2_LOG01439,0.0,1.86,22.82,CL-2,SRV013,2025-08-01 20:29:00,307.89,12.34,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
67.14,6.38,1.34,Station2_LOG01440,24.44,10.73,6.18,CL-3,SRV097,2025-08-01 17:56:00,676.12,8.455,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
14.9,76.38,3.82,Station2_LOG01441,66.48,7.41,11.37,CL-2,SRV071,2025-08-02 15:51:00,475.56,9.39,host-071,10.0.214.19,Linux,Frankfurt,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
67.39,12.32,7.6,Station2_LOG01442,71.17,2.7,10.59,CL-10,SRV041,2025-08-01 03:46:00,812.95,6.645,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
21.29,0.0,8.87,Station2_LOG01443,64.83,23.8,20.71,CL-2,SRV029,2025-08-02 16:46:00,962.01,22.255000000000003,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,Normal
22.67,41.96,2.04,Station2_LOG01444,63.78,28.26,21.36,CL-7,SRV027,2025-08-02 16:27:00,219.39,24.810000000000002,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
68.78,10.13,8.74,Station2_LOG01445,29.16,17.11,0.0,CL-10,SRV014,2025-08-01 16:22:00,632.76,8.555,host-014,10.0.7.78,Windows,Mumbai,Fiona,CL-10,fiona@xyzcorp.com,+1-202-230-1591,Normal
34.46,13.61,9.35,Station2_LOG01446,76.95,5.11,24.27,CL-4,SRV006,2025-08-01 10:24:00,369.72,14.69,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,Normal
27.58,64.41,6.73,Station2_LOG01447,71.96,25.97,21.41,CL-4,SRV096,2025-08-01 21:59:00,718.28,23.689999999999998,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
12.0,69.16,2.01,Station2_LOG01448,33.89,22.45,12.99,CL-1,SRV089,2025-08-02 01:42:00,774.83,17.72,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
86.13,50.18,6.56,Station2_LOG01449,78.39,11.01,5.89,CL-2,SRV028,2025-08-01 19:13:00,287.49,8.45,host-028,10.0.151.99,Linux,Singapore,Fiona,CL-2,fiona@xyzcorp.com,+1-202-230-1591,High Load
79.54,45.18,6.75,Station2_LOG01450,68.7,9.9,22.84,CL-4,SRV056,2025-08-02 07:57:00,591.84,16.37,host-056,10.0.140.244,Windows,New York,George,CL-4,george@xyzcorp.com,+1-202-749-4405,Normal
38.48,48.47,8.03,Station2_LOG01451,24.73,13.91,19.41,CL-2,SRV029,2025-08-02 17:42:00,777.59,16.66,host-029,10.0.94.201,Windows,Mumbai,George,CL-2,george@xyzcorp.com,+1-202-749-4405,Normal
87.89,70.65,1.64,Station2_LOG01452,25.45,6.52,7.05,CL-8,SRV001,2025-08-02 19:15:00,785.95,6.785,host-001,10.0.186.8,Windows,London,George,CL-8,george@xyzcorp.com,+1-202-749-4405,High Load
39.21,46.72,2.36,Station2_LOG01453,75.87,13.39,24.93,CL-9,SRV048,2025-08-02 04:28:00,930.84,19.16,host-048,10.0.64.1,Linux,Frankfurt,Fiona,CL-9,fiona@xyzcorp.com,+1-202-230-1591,Normal
33.5,24.65,7.13,Station2_LOG01454,61.46,12.64,15.85,CL-4,SRV096,2025-08-02 16:03:00,653.08,14.245000000000001,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
26.39,5.16,2.15,Station2_LOG01455,0.0,16.37,21.64,CL-4,SRV081,2025-08-01 06:00:00,178.61,19.005000000000003,host-081,10.0.91.217,Windows,London,Ethan,CL-4,ethan@xyzcorp.com,+1-202-853-1213,Normal
64.42,68.53,3.49,Station2_LOG01456,0.0,10.74,24.22,CL-3,SRV074,2025-08-01 21:04:00,879.84,17.48,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
57.85,75.62,6.89,Station2_LOG01457,69.3,15.37,19.25,CL-7,SRV031,2025-08-01 10:14:00,933.44,17.31,host-031,10.0.74.72,Linux,London,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
72.2,39.88,2.91,Station2_LOG01458,85.31,17.91,5.5,CL-7,SRV046,2025-08-01 03:13:00,270.26,11.705,host-046,10.0.23.82,Linux,New York,George,CL-7,george@xyzcorp.com,+1-202-749-4405,Normal
80.96,39.04,5.59,Station2_LOG01459,22.43,20.57,13.44,CL-2,SRV028,2025-08-02 14:03:00,596.36,17.005,host-028,10.0.151.99,Linux,Singapore,Fiona,CL-2,fiona@xyzcorp.com,+1-202-230-1591,Normal
60.12,24.51,7.81,Station2_LOG01460,41.07,8.8,12.95,CL-5,SRV067,2025-08-01 21:50:00,668.4,10.875,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,Normal
16.14,0.0,7.69,Station2_LOG01461,0.0,4.93,4.6,CL-1,SRV008,2025-08-02 11:04:00,715.86,4.765,host-008,10.0.121.33,Linux,New York,Bob,CL-1,bob@xyzcorp.com,+1-202-691-4215,Normal
43.67,64.06,8.59,Station2_LOG01462,28.39,3.79,24.79,CL-2,SRV045,2025-08-02 04:26:00,756.67,14.29,host-045,10.0.248.214,Linux,New York,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
50.15,64.5,9.37,Station2_LOG01463,0.0,6.3,10.51,CL-3,SRV005,2025-08-02 14:29:00,596.39,8.405,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
59.08,21.14,7.35,Station2_LOG01464,47.96,25.56,17.11,CL-3,SRV012,2025-08-02 19:54:00,429.44,21.335,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
84.23,76.98,2.04,Station2_LOG01465,73.64,28.67,15.54,CL-3,SRV073,2025-08-01 05:56:00,252.52,22.105,host-073,10.0.191.2,Linux,New York,George,CL-3,george@xyzcorp.com,+1-202-749-4405,Normal
84.29,39.65,7.47,Station2_LOG01466,40.07,5.61,1.88,CL-10,SRV063,2025-08-01 08:35:00,586.9,3.745,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
33.8,24.79,4.1,Station2_LOG01467,80.71,28.18,7.42,CL-2,SRV071,2025-08-01 01:29:00,211.51,17.8,host-071,10.0.214.19,Linux,Frankfurt,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
38.69,77.53,9.37,Station2_LOG01468,49.86,17.27,5.63,CL-4,SRV096,2025-08-02 06:07:00,255.32,11.45,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
81.27,44.31,8.75,Station2_LOG01469,61.42,14.15,3.32,CL-10,SRV063,2025-08-01 11:17:00,161.2,8.735,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
60.53,71.46,7.68,Station2_LOG01470,76.49,14.02,14.74,CL-1,SRV089,2025-08-01 07:53:00,703.31,14.379999999999999,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
93.92,11.05,2.88,Station2_LOG01471,0.0,10.57,11.53,CL-9,SRV084,2025-08-02 20:31:00,769.14,11.05,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,High Load
52.43,73.9,3.11,Station2_LOG01472,72.85,26.95,0.0,CL-1,SRV077,2025-08-01 04:04:00,794.69,13.475,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
91.49,43.46,0.34,Station2_LOG01473,26.49,26.8,8.68,CL-1,SRV089,2025-08-01 09:41:00,216.71,17.740000000000002,host-089,10.0.225.14,Windows,Frankfurt,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,High Load
17.64,22.1,6.94,Station2_LOG01474,58.98,2.26,0.0,CL-10,SRV082,2025-08-01 13:32:00,563.54,1.13,host-082,10.0.237.227,Windows,New York,Ethan,CL-10,ethan@xyzcorp.com,+1-202-853-1213,Normal
94.98,76.43,9.1,Station2_LOG01475,37.46,10.52,2.26,CL-7,SRV027,2025-08-01 11:52:00,542.28,6.39,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,High Load
22.83,65.48,5.66,Station2_LOG01476,83.76,25.2,22.75,CL-6,SRV034,2025-08-02 01:15:00,830.67,23.975,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,Normal
11.7,68.29,0.45,Station2_LOG01477,31.96,2.78,3.87,CL-7,SRV011,2025-08-02 12:14:00,113.92,3.325,host-011,10.0.220.226,Windows,Singapore,Fiona,CL-7,fiona@xyzcorp.com,+1-202-230-1591,Normal
21.63,44.79,7.19,Station2_LOG01478,72.26,12.11,0.52,CL-3,SRV005,2025-08-01 02:26:00,241.27,6.3149999999999995,host-005,10.0.39.146,Windows,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
61.15,58.59,8.02,Station2_LOG01479,37.07,3.67,12.55,CL-3,SRV074,2025-08-01 23:19:00,875.52,8.11,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
86.43,10.28,2.54,Station2_LOG01480,38.54,20.54,11.95,CL-6,SRV035,2025-08-02 15:55:00,147.71,16.244999999999997,host-035,10.0.136.46,Windows,Singapore,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,High Load
10.94,30.88,7.7,Station2_LOG01481,29.2,15.67,20.63,CL-1,SRV008,2025-08-02 10:20:00,106.64,18.15,host-008,10.0.121.33,Linux,New York,Bob,CL-1,bob@xyzcorp.com,+1-202-691-4215,Normal
16.43,16.15,1.8,Station2_LOG01482,84.04,21.2,13.97,CL-6,SRV035,2025-08-02 21:21:00,633.67,17.585,host-035,10.0.136.46,Windows,Singapore,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
76.0,46.98,5.16,Station2_LOG01483,41.49,4.65,23.62,CL-2,SRV045,2025-08-02 18:44:00,514.99,14.135000000000002,host-045,10.0.248.214,Linux,New York,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
85.04,0.0,5.24,Station2_LOG01484,66.37,15.78,6.29,CL-2,SRV013,2025-08-01 03:51:00,561.16,11.035,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,High Load
69.67,7.14,3.33,Station2_LOG01485,31.11,3.24,5.17,CL-4,SRV096,2025-08-01 03:00:00,601.9,4.205,host-096,10.0.247.66,Windows,Frankfurt,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
22.95,44.59,1.26,Station2_LOG01486,37.66,28.53,23.54,CL-3,SRV097,2025-08-02 13:22:00,432.79,26.035,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
50.53,32.0,9.34,Station2_LOG01487,69.54,17.61,0.0,CL-7,SRV011,2025-08-02 11:03:00,176.13,8.805,host-011,10.0.220.226,Windows,Singapore,Fiona,CL-7,fiona@xyzcorp.com,+1-202-230-1591,Normal
17.61,37.06,8.78,Station2_LOG01488,33.54,23.9,3.1,CL-2,SRV071,2025-08-02 05:20:00,784.0,13.5,host-071,10.0.214.19,Linux,Frankfurt,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
26.23,28.42,1.95,Station2_LOG01489,26.65,28.66,18.06,CL-1,SRV023,2025-08-02 12:32:00,816.9,23.36,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
75.83,23.58,3.78,Station2_LOG01490,28.91,20.23,19.53,CL-1,SRV077,2025-08-02 16:45:00,491.4,19.880000000000003,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
21.67,58.35,4.94,Station2_LOG01491,31.36,22.77,5.03,CL-6,SRV017,2025-08-01 17:10:00,762.4,13.9,host-017,10.0.188.240,Windows,Mumbai,Ethan,CL-6,ethan@xyzcorp.com,+1-202-853-1213,Normal
77.78,40.21,1.45,Station2_LOG01492,0.0,22.29,9.83,CL-3,SRV097,2025-08-01 14:35:00,140.82,16.06,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
88.44,53.2,0.13,Station2_LOG01493,35.5,7.45,24.92,CL-4,SRV006,2025-08-01 13:58:00,520.57,16.185000000000002,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,High Load
19.41,18.45,1.67,Station2_LOG01494,37.15,1.77,13.58,CL-5,SRV067,2025-08-02 00:05:00,500.38,7.675,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,Normal
55.86,40.37,8.85,Station2_LOG01495,0.0,1.85,24.96,CL-1,SRV050,2025-08-02 20:53:00,671.51,13.405000000000001,host-050,10.0.187.128,Linux,Singapore,Alice,CL-1,alice@xyzcorp.com,+1-202-531-6896,Normal
51.86,74.78,2.91,Station2_LOG01496,84.03,22.04,10.95,CL-6,SRV040,2025-08-02 19:35:00,205.73,16.494999999999997,host-040,10.0.135.185,Windows,New York,Bob,CL-6,bob@xyzcorp.com,+1-202-691-4215,Normal
38.72,14.43,8.27,Station2_LOG01497,36.66,11.15,10.69,CL-8,SRV094,2025-08-01 20:16:00,145.38,10.92,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,Normal
37.28,62.2,7.24,Station2_LOG01498,68.02,16.22,17.99,CL-2,SRV013,2025-08-02 15:21:00,639.38,17.104999999999997,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
57.64,75.06,3.08,Station2_LOG01499,67.8,0.72,23.83,CL-9,SRV020,2025-08-01 04:27:00,638.4,12.274999999999999,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
30.75,65.0,3.95,Station2_LOG01500,47.31,21.83,14.53,CL-4,SRV010,2025-08-01 19:06:00,381.43,18.18,host-010,10.0.44.34,Linux,London,Charlie,CL-4,charlie@xyzcorp.com,+1-202-817-1167,Normal
40.42,14.73,7.56,Station2_LOG01501,31.55,19.31,8.8,CL-10,SRV041,2025-08-02 01:14:00,509.6,14.055,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
24.93,0.0,5.85,Station2_LOG01502,65.99,22.85,4.48,CL-5,SRV067,2025-08-01 07:44:00,976.14,13.665000000000001,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,Normal
39.72,10.25,9.42,Station2_LOG01503,62.55,19.54,0.85,CL-6,SRV017,2025-08-01 02:46:00,785.23,10.195,host-017,10.0.188.240,Windows,Mumbai,Ethan,CL-6,ethan@xyzcorp.com,+1-202-853-1213,Normal
37.86,0.0,5.55,Station2_LOG01504,86.7,4.22,12.17,CL-3,SRV097,2025-08-01 15:24:00,986.11,8.195,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
22.86,40.69,6.56,Station2_LOG01505,39.52,8.49,18.52,CL-5,SRV067,2025-08-01 05:09:00,220.2,13.504999999999999,host-067,10.0.93.42,Linux,Mumbai,Hannah,CL-5,hannah@xyzcorp.com,+1-202-151-5538,Normal
58.56,14.87,6.03,Station2_LOG01506,43.34,16.53,7.42,CL-4,SRV032,2025-08-01 06:49:00,200.52,11.975000000000001,host-032,10.0.47.156,Linux,New York,Diana,CL-4,diana@xyzcorp.com,+1-202-789-3073,Normal
51.22,79.26,3.7,Station2_LOG01507,69.69,6.03,21.72,CL-1,SRV078,2025-08-01 15:02:00,970.75,13.875,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
20.34,64.75,4.99,Station2_LOG01508,51.72,6.59,24.88,CL-7,SRV011,2025-08-01 16:29:00,302.82,15.735,host-011,10.0.220.226,Windows,Singapore,Fiona,CL-7,fiona@xyzcorp.com,+1-202-230-1591,Normal
93.12,62.61,6.15,Station2_LOG01509,69.57,8.94,16.14,CL-9,SRV020,2025-08-01 13:51:00,567.88,12.54,host-020,10.0.236.93,Windows,London,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,High Load
33.67,25.73,8.3,Station2_LOG01510,76.63,23.53,24.42,CL-9,SRV054,2025-08-01 16:27:00,373.98,23.975,host-054,10.0.204.57,Windows,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
